0
0.0
32767.0
0.0
32767.0
2.152
-71.856
-61.744
19.132
101.096
-0.532
3.976
-36.82
27.584
57.944
64.224
4.448
7.584
35.128
-12.82
-34.836
-89.36
30.828
-28.484
-40.156
65.296
-126.188
-144.864
-121.88
-20.912
-53.644
17.164
-82.8
-15.0
58.388
13.548
20.884
15.552
-12.68
-10.96
-73.94
-103.224
-13.204
21.476
-17.836
-2.416
-38.712
1.376
74.412
-7.28
-23.384
-31.8
-45.708
-19.696
4.044
-22.744
-22.04
-70.544
-27.332
-77.264
-47.54
0.832
-23.784
64.656
-26.68
7.0
-74.648
39.46
-80.16
20.424
21.468
-87.048
75.76
68.32
-91.196
-53.368
-42.48
-1.968
-59.272
61.212
-109.696
78.016
-56.748
-65.356
37.672
-60.832
-15.18
-90.384
-72.544
-10.368
-58.28
116.824
-56.468
121.048
-14.064
6.104
-110.74
75.368
23.828
87.056
-63.248
-7.144
-90.748
-51.748
-135.556
-156.016
26.836
-69.504
-67.06
-22.104
-37.012
2.548
97.232
-105.6
-77.696
35.96
-17.92
66.84
-20.376
-37.368
-57.508
8.248
-82.792
133.304
-51.696
-29.192
-15.468
44.432
66.688
-28.544
11.384
-4.52
-47.952
-5.328
9.184
-94.36
-5.156
-24.168
-48.416
-20.792
-30.724
-52.824
-45.196
35.116
9.108
-61.664
-14.712
-129.148
-76.936
-8.968
49.992
-29.568
-111.856
25.496
-15.768
-169.064
-42.388
-54.2
3.48
7.712
56.532
-70.496
2.384
81.216
22.496
33.4
-28.776
-20.032
44.376
7.512
-54.776
-15.184
42.872
68.416
-44.136
0.684
-27.516
18.928
-85.788
22.664
-65.852
34.792
-92.284
-8.46
-50.168
-12.336
41.876
-89.164
-11.096
12.072
29.668
4.656
-53.292
68.768
-76.804
36.988
-5.036
-25.384
6.168
-11.064
-90.968
36.688
25.608
-70.444
-18.284
20.976
-98.344
0.456
-200.356
-24.496
27.24
24.24
-18.692
-53.856
84.428
36.088
-61.036
45.552
-21.904
28.904
-62.048
4.48
68.66
41.132
-75.756
-59.576
-51.228
-31.492
19.78
13.696
4.444
-76.028
-48.436
-30.776
32.656
24.304
-32.924
8.368
-34.944
64.92
12.892
-61.864
61.472
-5.088
-8.1
-97.992
7.148
-59.268
-82.308
-17.088
77.412
0.676
-43.284
-36.192
